PRICE,MARKET VALUE,DIVIDEND YIELD,PER,PRICE INDEX,12M FWD DIVIDEND YIELD (%),12 MONTH FORWARD EARN. YIELD,CURRENT EV / 12M FWD EBIT,CURRENT EV / 12M FWD EBITDA,CURRENT EV / 12M FWD SALES,12M FWD FREE CASH FLOW YLD (%),12M FWD NET DEBT / EBITDA,12M FWD NET DEBT / EV,12M FWD PE vs MARKET,12M FWD PE vs SECTOR,12M FWD PRICE/BOOK,ADJUSTMENTFACTOR,ADJUST COEFFICIENT,DIV PAY DATE,EX-DIVID DATE,DIV.PER SHR.,DIV RATE UNADJUST,DIVIDEND TAX IND,DIVIDEND TYPE,DIV RATE UNADJUST,EARNINGS PER SHR,#ERROR,HISTORICAL VOLATILITY 5 YEARS,MARKET VAL BY CO.,#ERROR,ASK PRICE,BID PRICE,PRICE HIGH,PRICE LOW,#ERROR,OPENING PRICE,RETURN IND AS PAID,TOT RETURN IND,TURNOVER BY VALUE,TURNOVER BY VOLUME,UNADJ. PRICE OPEN,UNADJUSTED PRICE,UNADJ. ASK PRICE,UNADJ. BID PRICE,UNADJ. PRICE HIGH,UNADJ. PRICE LOW,UNADJ. VOLUME,VOL WGHTD AV PRICE,BK VAL PS 12M FWD,EV 12M FWD,NET INCOME 12M FWD,PRETAX PRF 12M FWD,ROE 12M FWD,SALES 12M FWD,TURNOVER BY VOLUME,#ERROR,#ERROR,PRICE/EBG2 RATIO,PRICE/EBG1 RATIO,P/CSH FLOW RATIO,PRICE TO BOOK VAL,, (#S), (#T),NUMBER OF SHARES,MARKET VALUE,PRICE INDEX,FREE FLOAT NOSH,#ERROR,TOTAL INTANGIBLE OT ASSETS-NET,TOTAL INVENTORIES,CURRENT ASSETSTOTAL,TOTAL INVENTORIES,CASH & SHORT TERM INVESTMENTS,PLASTICRECEIVABLES(NET),#ERROR,PLASTICSHORT TERM DEBT & CURRENT PORT,PLASTICCURRENT LIABILITIES-TOTAL,PLASTICWORKING CAPITAL,PLASTICLONG TERM DEBT,PLASTICTOTAL DEBT,PLASTICDEFERRED TAXES,#ERROR,PLASTICCOMMON STOCK,PLASTICPREFERRED STOCK,PLASTICTOTAL CAPITAL,PLASTICFUNDS FROM OPERATIONS,PLASTICNET CASH FLOW-OPERATING ACTIVS,PLASTICAMORTIZATION-INTANGIBLE ASSETS,#ERROR,PLASTICCOMMON DIVIDENDS (CASH),PLASTICCASH DIVIDENDS PAIDTOTAL,PLASTICNET PROCEEDS FROM SALE/ISSUE C,PLASTICNET CASH FLOWFINANCING,PLASTICINCREASE/DECREASE IN CASH/SHOR,PLASTICNET SALES OR REVENUES,#ERROR,"PLASTICSELLING, GENERAL & ADMINISTRAT",PLASTICDEPRECIATION/DEPLETION/AMORT,PLASTICAMORTIZATION OF INTANGIBLES,PLASTICAMORTIZATION OF DEFERRED CHARG,PLASTICOPERATING INCOME,PLASTICINTEREST EXPENSE ON DEBT,#ERROR,#ERROR,PLASTICSALARIES & BENEFITS EXPENSES,PLASTICEXTRAORDINARY CREDITPRETAX,PLASTICEXTRAORDINARY CHARGEPRETAX,PLASTICPRETAX INCOME,PLASTICINCOME TAXES,#ERROR,PLASTICNET INC BEFORE EXTRA/PFD DIVS,PLASTICPREFERRED DIVIDEND REQUIREMENT,PLASTICDIVIDENDS PROVIDED/PAID-COMMON,PLASTICEARNINGS BEF INTEREST & TAXES,PLASTICEBIT & DEPRECIATION,PLASTICNET INCOMEBASIC,#ERROR,PLASTICEMPLOYEES,PLASTICFY1 EPS MEAN EST,PLASTICFY2 EPS MEAN EST
,618603.8,6.54,9.3,926.8,6.244,8.566,23.575,13.87,1.851,4.564,0.913,0.084,0.93,0.99,1.596,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.183,618603.8,,78,77.9,73.49,72.55,,73.49,2705.06,2705.06,265427,3406.4,78.5,78,78,77.9,78.5,77.5,3406.4,77.92,48.86,496568800,52013500,57610610,13.66,344109300,1000,12,10.6,NA,NA,9.73,1.65,1,78,78,7930818,1000000,9797.09,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,624948.5,6.47,9.4,936.3,6.244,8.566,23.81,14.008,1.869,4.518,0.913,0.084,0.93,0.99,1.613,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.183,624948.5,,78.8,78.7,73.77,72.64,,73.49,2732.8,2732.8,349818,4460.9,78.5,78.8,78.8,78.7,78.8,77.6,4460.9,78.42,48.86,496568800,52013500,57610610,13.66,344109300,1000,12.1,10.7,NA,NA,9.83,1.66,1,78.8,78.8,7930818,1000000,9828.69,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,619396.9,6.53,9.3,928,6.244,8.566,23.604,13.887,1.853,4.558,0.913,0.084,0.93,0.99,1.598,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.183,619396.9,,78.1,78,74.14,72.74,,73.77,2708.53,2708.53,300803,3837.9,78.8,78.1,78.1,78,79.2,77.7,3837.9,78.38,48.86,496568800,52013500,57610610,13.66,344109300,1000,12,10.6,NA,NA,9.74,1.65,1,78.1,78.1,7930818,1000000,9743.99,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,612259.1,6.61,9.2,917.3,6.244,8.566,23.34,13.732,1.833,4.611,0.913,0.084,0.93,0.99,1.58,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.183,612259.1,,77.3,77.2,72.83,72.18,,72.18,2677.31,2677.31,279531,3609.8,77.1,77.2,77.3,77.2,77.8,77.1,3609.8,77.44,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.9,10.5,NA,NA,9.63,1.63,1,77.2,77.2,7930818,1000000,9741.52,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,608293.7,6.65,9.2,911.3,6.244,8.566,23.193,13.645,1.821,4.641,0.913,0.084,0.93,0.99,1.57,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.183,608293.7,,76.8,76.7,72.74,71.52,,72.55,2659.97,2659.97,386641,5038.7,77.5,76.7,76.8,76.7,77.7,76.4,5038.7,76.73,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.8,10.4,NA,NA,9.57,1.62,1,76.7,76.7,7930818,1000000,9714.71,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,606707.6,6.67,9.1,909,6.244,8.566,23.134,13.611,1.816,4.654,0.913,0.084,0.93,0.99,1.566,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1829,606707.6,,76.5,76.4,72.08,71.24,,71.52,2653.04,2653.04,277453,3634.3,76.4,76.5,76.5,76.4,77,76.1,3634.3,76.34,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.8,10.4,NA,NA,9.54,1.61,1,76.5,76.5,7930818,1000000,9667.3,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,601949,6.72,9.1,901.8,6.244,8.566,22.958,13.507,1.803,4.69,0.913,0.084,0.93,0.99,1.553,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1829,601949,,76,75.9,72.83,70.96,,71.43,2632.23,2632.23,489360,6397.5,76.3,75.9,76,75.9,77.8,75.8,6397.5,76.49,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.7,10.3,NA,NA,9.47,1.6,1,75.9,75.9,7930818,1000000,9765.36,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,593225.2,6.82,8.9,888.8,6.244,8.566,22.635,13.317,1.777,4.759,0.913,0.084,0.93,0.99,1.531,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1829,593225.2,,74.9,74.8,70.49,69.84,,70.4,2594.08,2594.08,562787,7517.5,75.2,74.8,74.9,74.8,75.3,74.6,7517.5,74.86,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.5,10.2,NA,NA,9.33,1.58,1,74.8,74.8,7930818,1000000,9778.62,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,593225.2,6.82,8.9,888.8,6.244,8.566,22.635,13.317,1.777,4.759,0.913,0.084,0.93,0.99,1.531,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1828,593225.2,,74.8,74.7,70.02,68.34,,69.27,2594.08,2594.08,831885,11257.8,74,74.8,74.8,74.7,74.8,73,11257.8,73.89,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.5,10.2,NA,NA,9.33,1.58,1,74.8,74.8,7930818,1000000,9884.31,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,589259.8,6.86,8.9,882.8,6.244,8.566,22.489,13.231,1.766,4.791,0.913,0.084,0.93,0.99,1.521,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1828,589259.8,,74.5,74.3,70.4,69.56,,70.12,2576.74,2576.74,483655,6477.1,74.9,74.3,74.5,74.3,75.2,74.3,6477.1,74.67,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.4,10.1,NA,NA,9.27,1.57,1,74.3,74.3,7930818,1000000,9885.36,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,589259.8,6.86,8.9,882.8,6.244,8.566,22.489,13.231,1.766,4.791,0.913,0.084,0.93,0.99,1.521,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1828,589259.8,,74.4,74.3,70.4,69.56,,69.84,2576.74,2576.74,773463,10385.6,74.6,74.3,74.4,74.3,75.2,74.3,10385.6,74.47,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.4,10.1,NA,NA,9.27,1.57,1,74.3,74.3,7930818,1000000,9888.03,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,590052.8,6.85,8.9,884,6.244,8.566,22.518,13.248,1.768,4.785,0.913,0.084,0.93,0.99,1.523,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1828,590052.8,,74.5,74.4,70.49,69.27,,70.3,2580.21,2580.21,943883,12639.3,75.1,74.4,74.5,74.4,75.3,74,12639.3,74.68,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.4,10.1,NA,NA,9.28,1.57,1,74.4,74.4,7930818,1000000,10137.87,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,588466.7,6.87,8.9,881.6,6.244,8.566,22.459,13.213,1.763,4.798,0.913,0.084,0.93,0.99,1.519,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1829,588466.7,,74.4,74.2,70.12,69.46,,69.74,2573.27,2573.27,595958,8012.2,74.5,74.2,74.4,74.2,74.9,74.2,8012.2,74.39,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.4,10.1,NA,NA,9.26,1.57,1,74.2,74.2,7930818,1000000,10083.54,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,584501.3,6.92,8.8,875.7,6.244,8.566,22.313,13.127,1.752,4.83,0.913,0.084,0.93,0.99,1.508,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.183,584501.3,,73.7,73.6,69.27,68.15,,69.09,2555.93,2555.93,699794,9523.7,73.8,73.7,73.7,73.6,74,72.8,9523.7,73.48,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.3,10,NA,NA,9.19,1.56,1,73.7,73.7,7930818,1000000,9916.74,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,574984.3,7.03,8.7,861.4,6.244,8.566,21.96,12.92,1.724,4.91,0.913,0.084,0.93,0.99,1.484,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.183,574984.3,,72.6,72.5,68.9,67.87,,68.81,2514.32,2514.32,700673,9628.1,73.5,72.5,72.6,72.5,73.6,72.5,9628.1,72.77,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.2,9.9,NA,NA,9.04,1.53,1,72.5,72.5,7930818,1000000,9684.72,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,580535.8,6.97,8.7,869.8,6.244,8.566,22.166,13.041,1.74,4.863,0.913,0.084,0.93,0.99,1.498,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.183,580535.8,,73.3,73.2,68.81,67.96,,67.96,2538.59,2538.59,207682,2840.3,72.6,73.2,73.3,73.2,73.5,72.6,2840.3,73.12,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.3,10,NA,NA,9.13,1.55,1,73.2,73.2,7930818,1000000,9760.88,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,575777.4,7.02,8.7,862.6,6.244,8.566,21.99,12.937,1.727,4.904,0.913,0.084,0.93,0.99,1.486,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1831,575777.4,,72.7,72.6,68.43,67.59,,67.96,2517.78,2517.78,315868,4345.7,72.6,72.6,72.7,72.6,73.1,72.2,4345.7,72.68,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.2,9.9,NA,NA,9.06,1.53,1,72.6,72.6,7930818,1000000,9647.54,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,574984.3,7.03,8.7,861.4,6.244,8.566,21.96,12.92,1.724,4.91,0.913,0.084,0.93,0.99,1.484,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.183,574984.3,,72.7,72.5,68.34,67.87,,67.96,2514.32,2514.32,463230,6371.2,72.6,72.5,72.7,72.5,73,72.5,6371.2,72.71,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.2,9.9,NA,NA,9.04,1.53,1,72.5,72.5,7930818,1000000,9707.04,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,574191.2,7.04,8.7,860.3,6.244,8.566,21.931,12.903,1.722,4.917,0.913,0.084,0.93,0.99,1.482,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1828,574191.2,,72.5,72.4,68.34,67.4,,68.34,2510.85,2510.85,635925,8782,73,72.4,72.5,72.4,73,72,8782,72.42,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.1,9.9,NA,NA,9.03,1.53,1,72.4,72.4,7930818,1000000,9816.45,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,578949.7,6.99,8.7,867.4,6.244,8.566,22.107,13.006,1.736,4.877,0.913,0.084,0.93,0.99,1.494,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1828,578949.7,,73,72.9,68.34,67.87,,67.87,2531.66,2531.66,343922,4718.8,72.5,73,73,72.9,73,72.5,4718.8,72.88,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.2,9.9,NA,NA,9.11,1.54,1,73,73,7930818,1000000,9858.76,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,578949.7,6.99,8.7,867.4,6.244,8.566,22.107,13.006,1.736,4.877,0.913,0.084,0.93,0.99,1.494,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1827,578949.7,,73,72.9,68.34,67.68,,68.34,2531.66,2531.66,363552,4994,73,73,73,72.9,73,72.3,4994,72.79,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.2,9.9,NA,NA,9.11,1.54,1,73,73,7930818,1000000,9774.16,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,581329,6.96,8.8,871,6.244,8.566,22.195,13.058,1.743,4.857,0.913,0.084,0.93,0.99,1.5,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1826,581329,,73.3,73.2,68.71,68.06,,68.34,2542.06,2542.06,302862,4147,73,73.3,73.3,73.2,73.4,72.7,4147,73.03,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.3,10,NA,NA,9.14,1.55,1,73.3,73.3,7930818,1000000,9787.53,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,582915.1,6.94,8.8,873.3,6.244,8.566,22.254,13.093,1.747,4.844,0.913,0.084,0.93,0.99,1.504,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1826,582915.1,,73.5,73.4,69.09,68.15,,68.62,2549,2549,390119,5314.8,73.3,73.5,73.5,73.4,73.8,72.8,5314.8,73.4,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.3,10,NA,NA,9.17,1.55,1,73.5,73.5,7930818,1000000,9718.82,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,590052.8,6.85,8.9,884,6.244,8.566,22.518,13.248,1.768,4.785,0.913,0.084,0.93,0.99,1.523,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1826,590052.8,,74.4,74.3,69.65,68.71,,69.09,2580.21,2580.21,304054,4109.8,73.8,74.4,74.4,74.3,74.4,73.4,4109.8,73.98,48.86,496568800,52013500,57610610,13.66,344109300,1000,11.4,10.1,NA,NA,9.28,1.57,1,74.4,74.4,7930818,1000000,9783.21,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.34,6.5
,590052.8,6.85,8.9,884,6.231,8.571,24.078,13.708,1.816,4.382,1.001,0.089,0.92,0.99,1.533,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1826,590052.8,,74.4,74.2,69.74,69.27,,69.27,2580.21,2580.21,242207,3259.9,74,74.4,74.4,74.2,74.5,74,3259.9,74.3,48.53,501288400,50292940,58054060,13.19,335103000,1000,11.8,10.4,NA,NA,9.28,1.57,1,74.4,74.4,7930818,1000000,9674.52,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.17,6.3
,587673.6,6.88,8.9,880.5,6.231,8.571,23.984,13.654,1.808,4.399,1.001,0.089,0.92,0.99,1.527,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1826,587673.6,,74.1,74,69.65,69.09,,69.27,2569.8,2569.8,422763,5706.8,74,74.1,74.1,74,74.4,73.8,5706.8,74.08,48.53,501288400,50292940,58054060,13.19,335103000,1000,11.8,10.3,NA,NA,9.24,1.56,1,74.1,74.1,7930818,1000000,9676.67,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.17,6.3
,584501.3,6.92,8.8,875.7,6.231,8.571,23.859,13.583,1.799,4.423,1.001,0.089,0.92,0.99,1.519,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1825,584501.3,,73.7,73.5,69.18,68.71,,68.99,2555.93,2555.93,134802,1831.2,73.7,73.7,73.7,73.5,73.9,73.4,1831.2,73.61,48.53,501288400,50292940,58054060,13.19,335103000,1000,11.7,10.3,NA,NA,9.19,1.56,1,73.7,73.7,7930818,1000000,9639.7,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.17,6.3
,575777.4,7.02,8.7,862.6,6.231,8.571,23.514,13.386,1.773,4.49,1.001,0.089,0.92,0.99,1.496,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1825,575777.4,,72.7,72.6,68.15,67.5,,67.59,2517.78,2517.78,167404,2311.8,72.2,72.6,72.7,72.6,72.8,72.1,2311.8,72.41,48.53,501288400,50292940,58054060,13.19,335103000,1000,11.5,10.1,NA,NA,9.06,1.53,1,72.6,72.6,7930818,1000000,9527.09,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.17,6.3
,574191.2,7.04,8.7,860.3,6.231,8.571,23.451,13.35,1.768,4.503,1.001,0.089,0.92,0.99,1.492,1,NA,NA,NA,5.1,NA,NA,NA,NA,8.37,,0.1824,574191.2,,72.5,72.4,68.34,67.68,,68.24,2510.85,2510.85,67318,926.9,72.9,72.4,72.5,72.4,73,72.3,926.9,72.63,48.53,501288400,50292940,58054060,13.19,335103000,1000,11.5,10.1,NA,NA,9.03,1.53,1,72.4,72.4,7930818,1000000,9478.99,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,7.17,6.3
